texto,label
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado. Qué dolor de cabeza, puta madre.",0
Gente ignorante es una completa pendeja y da asco que exista.,1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
"Pinche perro debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
"ESA MUJER DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y HAY QUE QUEMAR TODO.",1
El creador insulta a todos como incompetente y hay que lincharlo entre todos.,1
"Ya valió madre, se cayó el sistema de la escuela otra vez.",0
"Ya valió madre, se cayó el sistema de la escuela otra vez.",0
Excelente participación de los alumnos en la conferencia de tecnología.,0
Esa lacra da asco ver que es una manoso y hay que quemar todo.,1
Muchas gracias por mantenernos informados todos los días.,0
"Usurero debería desaparecer, arruina la comunidad y deberían banearlo ya.",1
Muchas gracias por compartir el enlace con la documentación de la API.,0
El político roba y es una pendejo y hay que lincharlo entre todos.,1
Hola buenos días gracias por el gran aporte al canal.,0
Usurero es una completa cabrón y debería desaparecer ya.,1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
Excelente video amigo muchas gracias por compartir la información.,0
Puta madre me dolió mucho el golpe en el pie.,0
"El creador debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado. Qué dolor de cabeza, puta madre.",0
"El creador debería desaparecer, arruina la comunidad y nadie le cree nada.",1
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Ese usuario roba y es una rata y nadie le cree nada.,1
"EL POLÍTICO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y DA ASCO QUE EXISTA.",1
Esa lacra demuestra ser una pendejo y hay que quemar todo.,1
Está cabrón terminar este proyecto final para el lunes.,0
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
¿Alguien sabe a qué hora abre la biblioteca central de la facultad?,0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
El candidato no es más que una idiota y debería desaparecer ya.,1
PINCHE PERRO DEMUESTRA SER UNA PARÁSITO Y HAY QUE LINCHARLO ENTRE TODOS.,1
Excelente video amigo muchas gracias por compartir la información.,0
Esa basura se comporta como una corrupto y hay que quemar todo.,1
Este ratero roba y es una pendeja y ojalá te pase algo malo.,1
"Este delincuente debería estar en la cárcel, escoria social.",1
Pinche perro demuestra ser una mediocre y eres un peligro social.,1
Los trabajadores roba y es una imbécil y hay que quemar todo.,1
USURERO INSULTA A TODOS COMO MENTIROSO Y HAY QUE LINCHARLO ENTRE TODOS.,1
"No mames, está cabrón el tráfico de hoy en la avenida principal. Qué dolor de cabeza, puta madre.",0
Los trabajadores insulta a todos como inepto y hay que quemar todo.,1
"Esa mujer debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
Pinche perro es una completa parásito y eres un peligro social.,1
"Ya valió madre, se cayó el sistema de la escuela otra vez. Qué dolor de cabeza, puta madre.",0
Esa lacra roba y es una plaga y da asco que exista.,1
Excelente video amigo muchas gracias por compartir la información.,0
"El candidato debería desaparecer, arruina la comunidad y nadie le cree nada.",1
¿Alguien sabe a qué hora abre la biblioteca central de la facultad?,0
El político es una completa basura y ojalá te pase algo malo.,1
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Puta madre me dolió mucho el golpe en el pie.,0
EL CANDIDATO ES UNA COMPLETA PENDEJO Y OJALÁ TE PASE ALGO MALO.,1
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
Puta madre me dolió mucho el golpe en el pie.,0
"Ese sinvergüenza debería desaparecer, arruina la comunidad y da asco que exista.",1
"Ese usuario debería desaparecer, arruina la comunidad y nadie le cree nada.",1
"ESA MUJER DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y HAY QUE QUEMAR TODO.",1
ESA MUJER INSULTA A TODOS COMO SINVERGÜENZA Y HAY QUE QUEMAR TODO.,1
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado.",0
Hola qué buen contenido me suscribo de inmediato saludos.,0
"Recomiendo ampliamente este libro para aprender estructuras de datos. Qué dolor de cabeza, puta madre.",0
"No mames, está cabrón el tráfico de hoy en la avenida principal.",0
"No mames, está cabrón el tráfico de hoy en la avenida principal. Qué dolor de cabeza, puta madre.",0
¿Alguien sabe a qué hora abre la biblioteca central de la facultad?,0
Hola qué buen contenido me suscribo de inmediato saludos.,0
"El candidato debería desaparecer, arruina la comunidad y nadie le cree nada.",1
EL POLÍTICO INSULTA A TODOS COMO INEPTO Y NADIE LE CREE NADA.,1
Este tipo se comporta como una parásito y eres un peligro social.,1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado. Qué dolor de cabeza, puta madre.",0
El candidato demuestra ser una mediocre y da asco que exista.,1
Puta madre me dolió mucho el golpe en el pie.,0
Ese mentiroso insulta a todos como corrupto y hay que lincharlo entre todos.,1
Esa basura demuestra ser una miserable y nadie le cree nada.,1
Este ratero no es más que una incompetente y debería desaparecer ya.,1
Usurero roba y es una ratero y debería desaparecer ya.,1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Ese usuario no es más que una mediocre y da asco que exista.,1
Excelente video amigo muchas gracias por compartir la información.,0
Muchas gracias por mantenernos informados todos los días.,0
EL CANDIDATO ES UNA COMPLETA CABRÓN Y DEBERÍA DESAPARECER YA.,1
Muchas gracias por mantenernos informados todos los días.,0
"Ya valió madre, se cayó el sistema de la escuela otra vez.",0
"El procesamiento de lenguaje natural requiere un análisis estadístico profundo. Qué dolor de cabeza, puta madre.",0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
"Este ratero debería desaparecer, arruina la comunidad y nadie le cree nada.",1
Esa basura da asco ver que es una parásito y ojalá te pase algo malo.,1
"Qué buena peda nos pusimos ayer estuvo chingón. Qué dolor de cabeza, puta madre.",0
Hola buenos días gracias por el gran aporte al canal.,0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
Excelente video amigo muchas gracias por compartir la información.,0
"PINCHE PERRO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y OJALÁ TE PASE ALGO MALO.",1
"No mames, está cabrón el tráfico de hoy en la avenida principal.",0
Puta madre me dolió mucho el golpe en el pie.,0
Hola qué buen contenido me suscribo de inmediato saludos.,0
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Excelente participación de los alumnos en la conferencia de tecnología.,0
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
Hola qué buen contenido me suscribo de inmediato saludos.,0
ESTE TIPO NO ES MÁS QUE UNA IGNORANTE Y ERES UN PELIGRO SOCIAL.,1
Pinche perro roba y es una corrupto y eres un peligro social.,1
El streamer resultó ser una mierda y hay que lincharlo entre todos.,1
Excelente video amigo muchas gracias por compartir la información.,0
"El examen de la facultad estuvo de la chingada, pero alcancé a pasar.",0
Este tipo demuestra ser una ignorante y ojalá te pase algo malo.,1
Ese sinvergüenza resultó ser una cabrón y hay que lincharlo entre todos.,1
Hola buenos días gracias por el gran aporte al canal.,0
Qué buena peda nos pusimos ayer estuvo chingón.,0
El creador da asco ver que es una basura y eres un peligro social.,1
El político se comporta como una parásito y da asco que exista.,1
Qué buena peda nos pusimos ayer estuvo chingón.,0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
"ESTE RATERO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y LÁRGATE DE ESTA PLATAFORMA.",1
EL POLÍTICO DEMUESTRA SER UNA RATERO Y ERES UN PELIGRO SOCIAL.,1
"El examen de la facultad estuvo de la chingada, pero alcancé a pasar.",0
EL POLÍTICO NO ES MÁS QUE UNA CORRUPTO Y OJALÁ TE PASE ALGO MALO.,1
EL CREADOR ROBA Y ES UNA PARÁSITO Y LÁRGATE DE ESTA PLATAFORMA.,1
"Ese mentiroso debería desaparecer, arruina la comunidad y hay que quemar todo.",1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
"Excelente participación de los alumnos en la conferencia de tecnología. Qué dolor de cabeza, puta madre.",0
Excelente video amigo muchas gracias por compartir la información.,0
Esa lacra se comporta como una mediocre y hay que lincharlo entre todos.,1
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado.",0
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
Este ratero resultó ser una sinvergüenza y nadie le cree nada.,1
"Está cabrón terminar este proyecto final para el lunes. Qué dolor de cabeza, puta madre.",0
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
Excelente video amigo muchas gracias por compartir la información.,0
Muchas gracias por mantenernos informados todos los días.,0
"Ese sinvergüenza debería desaparecer, arruina la comunidad y deberían banearlo ya.",1
"Esa lacra debería desaparecer, arruina la comunidad y da asco que exista.",1
Hola qué buen contenido me suscribo de inmediato saludos.,0
Hola buenos días gracias por el gran aporte al canal.,0
"Qué pinche asco de persona, una verdadera basura humana.",1
Lárguense de aquí malditas plagas nadie los quiere.,1
"Ese sinvergüenza debería desaparecer, arruina la comunidad y lárgate de esta plataforma.",1
Excelente participación de los alumnos en la conferencia de tecnología.,0
Hola qué buen contenido me suscribo de inmediato saludos.,0
"Ese mentiroso debería desaparecer, arruina la comunidad y debería desaparecer ya.",1
Esa mujer se comporta como una mierda y da asco que exista.,1
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Ese usuario no es más que una ignorante y hay que quemar todo.,1
Usurero ay que quemar Elektra no comprar nada.,1
Hola qué buen contenido me suscribo de inmediato saludos.,0
"Usurero debería desaparecer, arruina la comunidad y nadie le cree nada.",1
El proyecto final de ingeniería quedó agendada para el próximo lunes.,0
MUGROSO RESENTIDO SE COMPORTA COMO UNA PLAGA Y HAY QUE LINCHARLO ENTRE TODOS.,1
"¿Alguien sabe a qué hora abre la biblioteca central de la facultad? Qué dolor de cabeza, puta madre.",0
"GENTE IGNORANTE DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y ERES UN PELIGRO SOCIAL.",1
Qué buena peda nos pusimos ayer estuvo chingón.,0
"Ya valió madre, se cayó el sistema de la escuela otra vez.",0
Los trabajadores es una completa idiota y hay que lincharlo entre todos.,1
"El político debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
"Qué pinche asco de persona, una verdadera basura humana.",1
"El político debería desaparecer, arruina la comunidad y lárgate de esta plataforma.",1
Los trabajadores roba y es una manoso y debería desaparecer ya.,1
Puta madre me dolió mucho el golpe en el pie.,0
Ese mentiroso resultó ser una chillón y deberían banearlo ya.,1
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
Ese mentiroso no es más que una basura y da asco que exista.,1
Qué buena peda nos pusimos ayer estuvo chingón.,0
"ESTE DELINCUENTE DEBERÍA ESTAR EN LA CÁRCEL, ESCORIA SOCIAL.",1
Quien es este tipo ratero singuenza mugroso tipo resentido ignorante y manoso.,1
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
"Esa basura debería desaparecer, arruina la comunidad y debería desaparecer ya.",1
Excelente participación de los alumnos en la conferencia de tecnología.,0
EL CANDIDATO RESULTÓ SER UNA CHILLÓN Y DA ASCO QUE EXISTA.,1
"El procesamiento de lenguaje natural requiere un análisis estadístico profundo. Qué dolor de cabeza, puta madre.",0
ESE SINVERGÜENZA SE COMPORTA COMO UNA ESCORIA Y LÁRGATE DE ESTA PLATAFORMA.,1
Hola qué buen contenido me suscribo de inmediato saludos.,0
Hola buenos días gracias por el gran aporte al canal.,0
Hola comunidad espero que tengan una excelente semana bendiciones.,0
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado.",0
El político insulta a todos como rata y lárgate de esta plataforma.,1
LOS TRABAJADORES ROBA Y ES UNA CORRUPTO Y LÁRGATE DE ESTA PLATAFORMA.,1
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
"¿Alguien sabe a qué hora abre la biblioteca central de la facultad? Qué dolor de cabeza, puta madre.",0
"Qué buena peda nos pusimos ayer estuvo chingón. Qué dolor de cabeza, puta madre.",0
Los trabajadores no es más que una ignorante y hay que lincharlo entre todos.,1
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
Hola qué buen contenido me suscribo de inmediato saludos.,0
Malditos corruptos de mierda ojalá se mueran todos.,1
Pinche perro insulta a todos como mediocre y debería desaparecer ya.,1
"ESTE RATERO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y DEBERÍA DESAPARECER YA.",1
"¿Alguien sabe a qué hora abre la biblioteca central de la facultad? Qué dolor de cabeza, puta madre.",0
